uk_VALUE,RDSCUNT_RATE,RATE_YEAR,RATE,BOND_RATE,PRP_M,PRP_M_P,M1A,M1B,M2
1.4396,1.5,1.13,2.714,0.86,35107,16507,59743,154152,404971
1.4375,1.5,1.13,2.714,0.86,35107,16507,59743,154152,404971
1.4338,1.5,1.13,2.714,0.86,35107,16507,59743,154152,404971
1.439,1.5,1.13,2.714,0.86,35107,16507,59743,154152,404971
1.4492,1.5,1.13,2.714,0.86,35107,16507,59743,154152,404971
1.4611,1.5,1.13,2.714,0.86,35107,16507,59743,154152,404971
1.4554,1.5,1.13,2.714,0.86,35107,16507,59743,154152,404971
1.4581,1.5,1.13,2.714,0.86,35107,16507,59743,154152,404971
1.4625,1.5,1.13,2.714,0.86,35107,16507,59743,154152,404971
1.4543,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4475,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4486,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4439,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4409,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4454,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.448,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4452,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4369,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4411,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4485,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4615,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4608,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4513,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4444,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4623,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4694,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4673,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4644,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4587,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.453,1.5,1.13,2.686,0.83,35125,16366,60761,154790,405184
1.4395,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.4419,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.4521,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.445,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.4564,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.4546,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.4223,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.413,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.4185,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.4075,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.4285,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.4688,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.4668,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.4682,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.48,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.3639,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.3217,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.3294,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.351,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.3242,1.5,1.13,2.686,0.78,35120,16339,60068,153917,404865
1.3281,1.375,1.04,2.681,0.68,35195,16349,60586,154966,407037
1.3151,1.375,1.04,2.681,0.68,35195,16349,60586,154966,407037
1.3021,1.375,1.04,2.681,0.68,35195,16349,60586,154966,407037
1.2921,1.375,1.04,2.681,0.68,35195,16349,60586,154966,407037
1.2926,1.375,1.04,2.681,0.68,35195,16349,60586,154966,407037
1.2938,1.375,1.04,2.681,0.68,35195,16349,60586,154966,407037
1.2986,1.375,1.04,2.681,0.68,35195,16349,60586,154966,407037
1.3237,1.375,1.04,2.681,0.68,35195,16349,60586,154966,407037
1.318,1.375,1.04,2.681,0.68,35195,16349,60586,154966,407037
1.3332,1.375,1.04,2.681,0.68,35195,16349,60586,154966,407037
1.3194,1.375,1.04,2.681,0.68,35195,16349,60586,154966,407037
1.3279,1.375,1.04,2.681,0.68,35195,16349,60586,154966,407037
