bx_Adj_Close,Isrl_Open,Isrl_Adj_Close,tw_VALUE,jp_VALUE ,chn_VALUE,chnhk_VALUE,bx_VALUE,cnd_VALUE,ind_VALUE
7278,281.63,279.92,32.45,114.52,8.2777,7.744,1.193,1.5325,42.35
7509,279.92,281.25,32.51,115.5,8.278,7.7448,1.192,1.524,42.4
7656,281.25,282.48,32.53,116.55,8.2778,7.744,1.19,1.5247,42.33
8093,282.48,282.24,32.6,117.45,8.2777,7.7428,1.189,1.5175,42.39
8214,278.52,278.125,32.65,118.73,8.2779,7.7426,1.1881,1.5315,42.3
8242,274.56,274.01,32.68,121.98,8.2777,7.7395,1.1897,1.535,42.32
8000,274.01,270.98,32.85,122.88,8.2776,7.74,1.1905,1.546,42.33
7763,271.43,274.06,32.79,122.78,8.2778,7.742,1.191,1.54925,42.36
7615,271.665,275.29,32.73,122.68,8.278,7.744,1.1915,1.5525,42.39
8004,271.9,276.52,32.6,119.7,8.2778,7.7437,1.1904,1.555,42.41
8330,277.41,282.68,32.55,121.3,8.2778,7.7435,1.1906,1.5487,42.5
8547,282.68,284.1,32.65,121.44,8.2779,7.7445,1.1915,1.5557,42.5
8318,284.1,288.55,32.6,119.65,8.2779,7.744,1.1925,1.55,42.5
8531,286.49,289.81,32.65,120.32,8.2777,7.7425,1.195,1.5452,42.45
8636,288.88,291.07,32.5,120.93,8.2777,7.743,1.1973,1.5472,42.44
8607,292.35,293.1,32.55,120.85,8.2778,7.7435,1.1985,1.5486,42.48
8910,293.1,294.27,32.55,121.8,8.2777,7.7425,1.198,1.544,42.43
8954,294.27,299.79,32.55,122.52,8.27795,7.743,1.19925,1.5403,42.515
9094,295.97,298.12,32.55,123.24,8.2782,7.7435,1.2005,1.5366,42.6
8631,297.67,296.45,32.5,123.21,8.2782,7.743,1.201,1.5235,42.65
8545,292.27,289.75,32.5,122.2,8.2782,7.7455,1.2016,1.533,42.61
8449,290.54,291.96,32.47,120.17,8.278,7.7465,1.202,1.5368,42.61
7706,291.96,292.21,32.55,118.79,8.2779,7.7465,1.2024,1.5338,42.56
7627,294.86,294.785,32.4,119.35,8.2777,7.7472,1.2022,1.535,42.58
7946,297.76,297.36,32.4,119.63,8.2775,7.7483,1.203,1.5374,42.59
7629,297.37,298.51,32.4,119.55,8.2775,7.7485,1.2028,1.5437,42.62
7573,298.51,298.75,32.35,118.08,8.2775,7.748,1.2033,1.5435,42.6
7530,298.75,297.68,32.3,117.07,8.2774,7.7485,1.203,1.5414,42.61
7195,294.765,294.75,32.31,116.78,8.2774,7.7475,1.2043,1.5422,42.61
6584,290.78,291.82,32.2,115.08,8.2777,7.7485,1.205,1.5405,42.6
6934,289.42,288.26,32.2,116.73,8.2778,7.749,1.205,1.542,42.6
6619,288.26,289.46,32.3,115.68,8.2778,7.748,1.205,1.539,42.6
6645,289.46,289.28,32.32,116.33,8.2777,7.7478,1.2053,1.5422,42.62
6782,291.385,294.255,32.3,115.67,8.2777,7.7458,1.2065,1.5448,42.6
7202,293.31,299.23,32.3,116.08,8.2779,7.7455,1.209,1.5494,42.58
7115,299.5,302.27,32.3,116.85,8.2782,7.7433,1.2072,1.553,42.58
7176,302.27,302.87,32.35,116.02,8.2781,7.744,1.2075,1.5516,42.55
7037.5,302.87,304.21,32.3,116.24,8.2785,7.747,1.2075,1.5515,42.6
6899,304.32,301.79,32.31,115.88,8.2782,7.7465,1.208,1.5525,42.58
6715,300.87,299.67,32.31,115.42,8.2786,7.7485,1.208,1.552,42.6
6784,299.67,300.21,32.28,114.88,8.2787,7.748,1.2082,1.5492,42.58
6947.5,300.21,299.89,32.27,113.08,8.2789,7.7476,1.2085,1.5375,42.52
7111,308.68,309.03,32.25,111.15,8.2795,7.7475,1.2075,1.5213,42.56
7331,310.38,312.62,32.25,112.78,8.2795,7.7482,1.211,1.511,42.55
6954,312.62,307.88,32.13,111.69,8.2798,7.7478,1.21,1.5117,42.55
6781,311.805,308.525,32.22,111.52,8.2796,7.749,1.2095,1.5145,42.55
6403,310.99,309.17,32.2,108.83,8.2797,7.7483,1.2099,1.5072,42.55
5916,308.52,307.83,32.26,112.07,8.2795,7.7495,1.2108,1.5095,42.55
5617,303.91,296.72,32.23,113.46,8.2794,7.7457,1.321,1.53,42.53
5057,297.06,299.21,32.33,113.25,8.279,7.7482,1.32,1.5285,42.55
6747,300.045,300.73,32.26,114.19,8.279,7.7485,1.48,1.529,42.5
7113,303.03,302.25,32.33,113.975,8.27885,7.74875,1.54,1.5296,42.525
7381,302.25,301.46,32.4,113.76,8.2787,7.749,1.6,1.5302,42.55
7674,302.45,304.96,32.3,113.45,8.2791,7.749,1.58,1.5226,42.55
7321,302.33,301.02,32.31,113.75,8.2789,7.7483,1.71,1.5155,42.54
7190,298.605,298.17,32.35,114.65,8.2787,7.7502,1.7,1.519,42.55
7417.5,294.88,295.32,32.5,113.8,8.2784,7.7502,1.79,1.5153,42.55
7645,295.32,294.27,32.5,114.03,8.278,7.7497,1.86,1.52,42.52
7687,294.69,295.17,32.36,115.62,8.2778,7.7492,1.89,1.5215,42.52
7987,294.76,294.58,32.38,116.36,8.2778,7.7495,1.94,1.5263,42.55
8172,295.335,296.16,32.34,116,8.2778,7.7485,2.07,1.5095,42.54
8891,295.91,297.74,32.3,115.09,8.2775,7.7489,1.97,1.5085,42.55
8732,296.48,295.56,32.34,112.12,8.2775,7.7497,1.81,1.5124,42.54
8676,293.63,292.61,32.3,112.46,8.2776,7.7492,1.8,1.5135,42.5
8653,293.07,295.03,32.4,112.03,8.2776,7.7495,1.825,1.493,42.52
8435,292.585,293.57,32.3,113.14,8.2776,7.7498,1.85,1.488,42.5
8824,292.1,292.11,32.29,114.38,8.2776,7.7495,1.89,1.4875,42.5
8674,292.11,291.78,32.32,114.42,8.2776,7.7495,1.91,1.4935,42.5
8853,289.77,289.44,32.31,114.45,8.2776,7.749,1.91,1.4943,42.45
9075,305.09,306.03,33.2,120.35,8.2787,7.7486,1.96,1.4972,42.43
8943,307.15,308.17,33.1,121.45,8.2787,7.7477,2.04,1.4975,42.48
8953,308.17,310.62,33.2,121.9,8.2787,7.7491,2.01,1.499,42.6
8674,310.62,310.15,33.14,119.26,8.2789,7.7487,2.04,1.505,42.6
8911,309.005,310.74,33.13,118.7,8.279,7.748,2.09,1.509,42.83
9198,307.39,311.33,33.05,119.79,8.2792,7.7474,2.05,1.524,42.54
9071,311.33,311.33,33.1,120.47,8.2789,7.748,2.17,1.52,42.58
9155,313.27,316.34,33.15,121.68,8.2789,7.749,2.2,1.5268,42.58
9508,318.99,321.17,33.2,123.5,8.2783,7.7495,2.11,1.5255,42.55
9465,324.565,325.67,33.4,122.57,8.2784,7.749,2,1.5167,42.55
9786,330.14,330.17,33.2,121.73,8.2786,7.7485,1.975,1.5145,42.56
9484,330.17,329.02,33.22,121.4,8.2791,7.7483,1.92,1.5169,42.53
9778,328.99,328.22,33.15,119.84,8.2788,7.7492,1.87,1.524,42.5
9698,328.22,333.75,33.15,119.57,8.2789,7.75,1.895,1.522,42.48
9574,333.69,336.495,33.16,118.99,8.2789,7.749,1.91,1.5235,42.52
10414,339.16,339.24,33.12,117.7,8.2789,7.75,1.88,1.5286,42.5
10658,339.24,339.24,33.14,117.74,8.2789,7.75,1.86,1.5285,42.5
10635,339.24,339.24,33.2,118.15,8.2788,7.7502,1.89,1.5222,42.5
10894,339.24,338.85,33.1,117.53,8.2788,7.7505,1.87,1.5186,42.5
10836,338.275,339.995,33.11,117.05,8.2793,7.7502,1.855,1.5158,42.5
10527,337.31,341.14,33.13,118.14,8.2792,7.7495,1.87,1.5078,42.5
10417,341.14,341.27,33.15,118.02,8.2795,7.749,1.855,1.5065,42.5
10429,338.49,337.59,33.15,117.35,8.2796,7.7492,1.845,1.504,42.5
10937,340.25,345.07,33.175,118.05,8.2798,7.7495,1.805,1.5105,42.5
10865,345.065,347.615,33.18,120.3,8.28,7.7495,1.77,1.5135,42.5
10869,349.88,350.16,33.2,119.78,8.2797,7.7497,1.775,1.5125,42.48
11028,351.84,351.94,33.2,120.1,8.28,7.7493,1.735,1.5125,42.5
10696,351.94,351.94,33.17,118.43,8.28,7.75,1.72,1.5092,42.5
10696,351.94,351.94,33.2,120.19,8.2796,7.7499,1.73,1.5023,42.5
11120,353.455,353.455,33.18,120.6,8.2794,7.75,1.735,1.4968,42.5
11120,354.97,354.97,33.32,120.74,8.2797,7.7495,1.73,1.5035,42.75
11530,354.97,354.97,33.3,121.34,8.2797,7.7488,1.735,1.5005,42.75
11466,357.38,360.41,33.3,120.85,8.2799,7.7485,1.725,1.4985,42.76
11295,355.705,356.84,33.18,121.09,8.2797,7.7483,1.71,1.5023,42.78
11432,354.03,353.27,33.1,120.14,8.2797,7.7495,1.71,1.4945,42.77
11321,357.61,362.37,33.1,120.04,8.2797,7.7505,1.665,1.4898,42.9
11306,362.84,366.08,33,118.89,8.2794,7.7492,1.67,1.4929,42.85
11246,366.08,369.23,32.85,119.04,8.2789,7.75,1.67,1.4908,42.9
11429,370.54,375.425,32.9,117.86,8.2787,7.7485,1.675,1.4865,42.75
11197,375,381.62,32.8,117.99,8.2787,7.7478,1.675,1.4833,42.95
10989,381.62,381.62,32.75,118.18,8.2783,7.748,1.725,1.492,42.9
11036.5,381.62,381.62,32.75,119.76,8.2783,7.7481,1.74,1.4895,42.9
11084,381.62,383.63,32.8,119.84,8.2783,7.7493,1.702,1.481,42.81
11032,382.22,383.25,32.75,119.26,8.2784,7.7498,1.69,1.477,42.85
10798,382.82,382.87,32.75,119.13,8.2793,7.75,1.702,1.4792,42.9
10885,381.89,376.64,32.75,120.23,8.2794,7.7503,1.7071,1.4788,42.91
11127,373.5,369.58,32.7,119.13,8.2791,7.751,1.695,1.477,42.9
11085,369.58,372.91,32.7,119.26,8.2794,7.7503,1.671,1.467,42.86
11351,378.615,381.285,32.75,119.43,8.279,7.7508,1.6625,1.4578,42.84
11437,387.65,389.66,32.75,120.14,8.279,7.7506,1.668,1.4512,42.85
11268,389.66,389.65,32.75,120.94,8.2789,7.751,1.678,1.454,42.8
11578,389.65,389.45,32.77,120.91,8.2789,7.7513,1.686,1.4558,42.8
11889,390.82,396.41,32.795,120.77,8.2786,7.752,1.674,1.4555,42.8
12233,393.74,396.135,32.78,120.78,8.2783,7.7509,1.672,1.4585,42.8
12412,396.66,395.86,32.83,120.68,8.2787,7.751,1.653,1.4605,42.8
12267,395.86,397.05,32.74,120.96,8.2782,7.7515,1.649,1.4538,42.8
12148,397.05,396.92,32.74,120.86,8.2783,7.752,1.66,1.4608,42.8
12459,396.92,400.93,32.75,121.67,8.2778,7.7518,1.655,1.4598,42.8
12335,398.925,400.93,32.79,122.64,8.2784,7.7525,1.658,1.4635,42.83
12151,400.93,400.93,32.79,123.27,8.2785,7.7522,1.672,1.4605,42.76
12268,403.33,400.14,32.8,123.24,8.279,7.7539,1.67,1.4607,42.77
12118,400.14,398.59,32.81,124.45,8.2783,7.7546,1.67,1.4661,42.8
12088,398.59,398.59,32.85,124.15,8.278,7.7544,1.6975,1.4658,42.8
11728,392.36,392.635,32.855,123.9,8.278,7.7546,1.705,1.4595,42.8
11155,386.13,386.68,32.8,123.57,8.2785,7.7545,1.703,1.4559,42.8
10602,382.36,379.12,32.77,122.88,8.2789,7.755,1.753,1.4603,42.8
11245,379.12,386.17,32.79,122.03,8.279,7.7557,1.728,1.472,42.95
10937,390.18,393.9,32.85,121.27,8.2788,7.7556,1.72,1.4755,43.45
10930,392.135,392.405,32.8,120.88,8.2786,7.7575,1.734,1.4725,43.17
11090,394.09,390.91,32.8,120.815,8.27835,7.7566,1.7375,1.47775,43.085
11051,390.91,389.99,32.8,120.75,8.2781,7.7557,1.741,1.483,43
10997,388.28,382.58,32.8,121.14,8.2787,7.756,1.7555,1.4805,43
11115.5,382.58,379.24,32.8,121.5,8.2784,7.7567,1.755,1.4768,43
11234,384.115,382.89,32.8,121.99,8.2781,7.7563,1.735,1.4696,43
11047,385.65,386.54,32.65,121.31,8.2781,7.7572,1.7425,1.4735,43.05
11033,387.67,391.22,32.6,119.88,8.2779,7.7575,1.75,1.47,43.05
10890,391.22,399.57,32.55,119.2,8.2778,7.757,1.75,1.4723,43.07
11089,400.32,401.22,32.55,118.85,8.2777,7.757,1.764,1.462,43.15
11105,402.09,403.365,32.5,118.14,8.2777,7.757,1.774,1.46,43.06
11084,403.86,405.51,32.43,120.4,8.2776,7.7575,1.78,1.4608,43.25
11183,405.46,402.32,32.39,120.63,8.2781,7.7577,1.791,1.4653,43.45
11644,405.38,407.45,32.42,120.03,8.2776,7.758,1.7675,1.4585,43.2
11629,413.06,416.06,32.36,119.47,8.2775,7.7577,1.7585,1.461,43.2
12005,425.04,423.49,33,122.28,8.2778,7.758,1.7675,1.4727,43.17
11974,423.49,423.05,32.36,121.68,8.2781,7.758,1.77,1.4705,43.3
11792,419.39,415.23,32.4,122.05,8.2784,7.758,1.783,1.4735,43.27
11431,415.23,414.08,32.38,121.83,8.2779,7.758,1.811,1.471,43.45
11220,417.05,417.17,32.41,121.28,8.2775,7.7581,1.798,1.4642,43.45
11264,418.87,420.26,32.36,121.3,8.278,7.758,1.789,1.4695,43.45
11379,420.26,419.82,32.31,120.81,8.2786,7.758,1.77,1.476,43.5
11627,419.82,418.51,32.31,120.94,8.2787,7.7586,1.77,1.4735,43.45
11836,423.555,419.765,32.28,121.13,8.2785,7.759,1.77,1.4645,43.45
11936,427.29,421.02,32.285,121.535,8.27835,7.7589,1.77275,1.4665,43.425
11674,421.02,420.55,32.29,121.94,8.2782,7.7588,1.7755,1.4685,43.4
11745,420.55,419.33,32.3,122.19,8.2783,7.7586,1.78,1.47,43.45
11509,419.33,421.87,32.345,122.57,8.2781,7.7595,1.7925,1.4698,43.5
11391,422.275,424.375,32.355,122.37,8.2777,7.7603,1.805,1.4735,43.35
11273,425.22,426.88,32.26,122.22,8.2776,7.7605,1.82,1.4812,43.3
11303,426.88,420.49,32.29,121.38,8.2775,7.76,1.835,1.4828,43.35
11349,420.49,418.6,32.29,120.58,8.2778,7.76,1.807,1.4811,43.35
11362,421,425.07,32.34,120.49,8.2775,7.7602,1.827,1.4826,43.26
11407,427.335,429.155,32.39,120.98,8.2773,7.76,1.81,1.482,43.35
11452,433.67,433.24,32.36,119.18,8.2773,7.7589,1.795,1.4918,43.25
11274,433.24,431.43,32.26,118.94,8.2777,7.7595,1.8,1.4915,43.26
11303,425.41,424.44,32.41,118.25,8.2773,7.7608,1.812,1.5011,43.35
11239,424.44,424.44,32.5,117.27,8.2773,7.7613,1.8275,1.5025,43.35
10989,425.155,422.45,32.4,116.51,8.2772,7.7618,1.819,1.5076,43.28
10675,425.87,420.46,32.33,116.66,8.277,7.7615,1.819,1.5102,43.28
10735,420.46,418.28,32.4,116.23,8.277,7.7617,1.817,1.5135,43.4
10691,418.28,417.65,32.38,116.17,8.277,7.7619,1.7875,1.511,43.33
10568,417.65,410.23,32.35,115.19,8.2773,7.7623,1.796,1.5085,43.43
10442,408.275,403.075,32.24,114.7,8.2774,7.7619,1.79,1.507,43.45
10211,398.9,395.92,32.32,114.51,8.277,7.7627,1.814,1.5079,43.38
10265,395.92,398.48,32.19,115.1,8.2773,7.7624,1.83,1.4948,43.38
10172,397.94,391.48,32.25,114.2,8.2774,7.7627,1.821,1.4898,43.4
10196,386.98,383.28,32.1,113.98,8.2774,7.763,1.85,1.4947,43.45
10039,385.97,386.82,32.2,114.6,8.2773,7.7626,1.85,1.5035,43.48
9948,384.96,390.36,32,115.37,8.2774,7.7627,1.846,1.5026,43.35
9835,389.15,381.21,32.2,114.44,8.2772,7.763,1.8825,1.5,43.45
10137,381.21,382.26,32.2,115.1,8.2772,7.7625,1.871,1.4908,43.47
10046,388.93,390.8,32.23,115.76,8.2771,7.7635,1.853,1.4853,43.5
10181,392.295,394.07,32.2,115.66,8.277,7.764,1.872,1.478,43.52
10119,395.66,397.34,32.1,114.83,8.2774,7.7638,1.885,1.4815,43.5
9925,396.22,394.13,32.05,114.18,8.277,7.7643,1.887,1.4794,43.54
9689,394.13,391.5,32.03,112.3,8.2772,7.765,1.892,1.4832,43.55
9818,387.01,382.22,32.02,111.14,8.2774,7.7644,1.92,1.494,43.59
10143,385.655,385.9,32.03,111.44,8.2774,7.764,1.9925,1.4942,43.59
10181,384.3,389.58,31.98,111.73,8.2772,7.7641,1.862,1.4955,43.53
10314,390.28,390.72,31.98,111.53,8.2775,7.7648,1.9025,1.4955,43.65
10650,388.92,384.28,31.95,111.18,8.2773,7.7645,1.936,1.496,43.55
10496,384.28,385.07,31.95,111.83,8.2773,7.7645,1.91,1.5026,43.55
10545,384.2,387.285,31.9,111.68,8.2773,7.765,1.94,1.492,43.53
10524,384.12,389.5,31.9,111.13,8.2771,7.7651,1.948,1.4925,43.56
10565,387.16,385.81,31.9,109.3,8.277,7.766,1.925,1.4965,43.55
10902,385.91,389.08,31.88,109.35,8.2771,7.7655,1.917,1.4858,43.55
10998,389.08,390.1,31.85,109.24,8.2773,7.7652,1.924,1.495,43.6
11156,393.985,394.48,31.85,110.09,8.2775,7.7656,1.903,1.4909,43.57
11185,398.89,398.86,31.865,110.505,8.27755,7.76605,1.904,1.4923,43.575
11137.5,398.86,397.18,31.88,110.92,8.2776,7.7665,1.905,1.4937,43.58
11090,397.06,391.24,31.8,110.99,8.2776,7.7659,1.897,1.487,43.57
11292,391.24,390.81,31.88,108,8.2774,7.7665,1.873,1.48,43.58
11363,392.23,393.785,31.85,109,8.2774,7.7662,1.857,1.4747,43.55
11478,393.22,396.76,31.85,106.19,8.2772,7.7662,1.885,1.4703,43.58
11459,399.94,402.67,31.85,105.33,8.2775,7.7656,1.8975,1.4745,43.6
11263,402.67,403.74,31.83,103.78,8.2773,7.7647,1.88,1.4754,43.6
11094,403.74,405.56,31.8,105.1,8.2771,7.7645,1.8825,1.478,43.61
11290,404.65,405.56,31.83,106.94,8.2773,7.7663,1.89,1.4742,43.61
11586,405.56,405.56,31.75,106.42,8.2775,7.7663,1.874,1.4785,43.61
11542,397.98,398.48,31.85,106.07,8.2775,7.7677,1.923,1.4713,43.59
11442,398.48,397.24,31.85,106.14,8.2775,7.768,1.937,1.4645,43.68
11434,397.83,399.02,31.85,106.8,8.2775,7.7679,1.922,1.4645,43.7
11106,399.02,399.64,31.85,106.82,8.2778,7.7679,1.921,1.4695,43.59
10960,399.085,402.485,31.83,105.08,8.2778,7.7685,1.923,1.4725,43.73
11055,399.15,405.33,31.8,106.35,8.2778,7.7679,1.941,1.4705,43.73
10924,406.93,408.34,31.83,106.96,8.277,7.7685,1.95,1.4695,43.73
11345,408.34,408.49,31.85,107.54,8.2778,7.7683,1.964,1.4695,43.7
11338,409.05,410.69,31.85,107.67,8.2778,7.7686,1.933,1.4725,43.65
11460,410.26,409.55,31.83,107.38,8.278,7.769,1.95,1.4739,43.55
11478,411.47,408.41,31.83,106.83,8.2776,7.76925,1.95,1.47435,43.55
11388,408.41,408.08,31.83,106.28,8.2772,7.7695,1.95,1.4748,43.55
11298,403.98,403.01,31.83,107.45,8.2777,7.7695,1.961,1.4815,43.56
11330,403.01,401.54,31.83,106.96,8.2774,7.7695,1.964,1.4822,43.55
11146,395.66,394.6,31.84,105.43,8.2775,7.7701,1.988,1.4853,43.56
10978,388.31,387.66,31.82,104.93,8.2774,7.7698,1.988,1.4952,43.52
11098,387.66,393.2,31.83,105.5,8.2773,7.77,1.99,1.491,43.4
11275,394.51,395.54,31.83,106.16,8.2774,7.7695,2.007,1.4905,43.5
11254,395.54,391.59,31.83,105.96,8.2772,7.77,1.994,1.486,43.5
11461,396.275,393.68,31.82,105.81,8.2773,7.7705,1.98,1.4759,43.5
11394,397.01,395.77,31.82,105.35,8.277,7.771,1.979,1.4748,43.385
11470,396.08,400.08,31.83,104.83,8.2773,7.771,1.984,1.4715,43.4
11531,399.07,398.7,31.82,104.24,8.2775,7.7707,1.997,1.4709,43.52
11700,398.7,402.25,31.81,105.13,8.2776,7.7703,1.98,1.4722,43.51
11700,404.765,409.47,31.82,104.29,8.2778,7.769,1.953,1.472,43.51
11763,410.83,416.69,31.8,104.19,8.2779,7.7694,1.944,1.4684,43.51
12055,416.69,418.53,31.81,104.15,8.2781,7.7685,1.943,1.469,43.45
12347,420.19,421.1,31.8,105,8.2781,7.7705,1.943,1.4688,43.46
12406,421.48,424.33,31.8,104.48,8.278,7.7705,1.915,1.465,43.45
12714,421.995,422.14,31.81,106.33,8.2779,7.771,1.917,1.463,43.45
12960,422.51,419.95,31.83,105.77,8.2779,7.772,1.929,1.4683,43.46
12880,423.8,428.25,31.82,104.86,8.278,7.772,1.93,1.4735,43.46
13101,428.26,431.58,31.83,104.58,8.2781,7.7814,1.937,1.4708,43.45
13189,431.58,431.31,31.815,104.73,8.2781,7.77695,1.936,1.4679,43.45
13158.5,436.22,434.21,31.8,104.88,8.2781,7.7725,1.935,1.465,43.45
13128,435.05,437.81,31.82,105.83,8.2781,7.7721,1.933,1.4698,43.47
12813,437.81,437.34,31.83,105.47,8.2781,7.7727,1.934,1.4675,43.45
13087,437.34,434.62,31.8,105.85,8.2784,7.773,1.93,1.4635,43.45
13463,436.695,436.705,31.81,106.13,8.2785,7.773,1.934,1.4628,43.46
13436,436.05,438.79,31.8,104.87,8.2785,7.7728,1.933,1.462,43.45
13565,438.79,438.06,31.78,104.2,8.2784,7.7725,1.933,1.465,43.45
13393,438.06,440.16,31.78,104.62,8.2785,7.7718,1.931,1.4685,43.45
13536,441.36,444.97,31.7625,103.405,8.2785,7.77195,1.9285,1.4685,43.465
13888,443.535,444.475,31.745,102.19,8.2785,7.7721,1.926,1.4685,43.48
13855,445.71,443.98,31.74,102.43,8.2785,7.771,1.921,1.4752,43.43
13779,442.76,441.12,31.67,101.8,8.2789,7.7665,1.923,1.472,43.48
13874,438.65,437.2,31.73,102.37,8.2789,7.7705,1.92,1.475,43.45
14213,439.45,440.43,31.7,102.69,8.2788,7.7716,1.894,1.4795,43.45
14409,443.54,443.24,31.69,102.55,8.2787,7.773,1.878,1.4793,43.45
14344,447.63,446.05,31.65,103.1,8.279,7.7738,1.868,1.4742,43.43
14300,445.72,442.67,31.6,102.39,8.279,7.7737,1.86,1.475,43.5
14410,442.22,439.93,31.6,102.97,8.2795,7.775,1.864,1.4794,43.5
14584,448.18,457.06,31.63,102.57,8.2795,7.7755,1.866,1.4745,43.5
14784,459.43,463.995,31.65,102.4,8.2795,7.7745,1.866,1.4787,43.5
14812,470.68,470.93,31.65,103.26,8.2795,7.775,1.856,1.4796,43.57
14644,471.45,474.25,31.65,103.47,8.2794,7.7753,1.847,1.4823,43.6
14322,472.25,466.86,31.7,103.54,8.2794,7.7747,1.852,1.4837,43.54
14497,466.86,463.29,31.68,103.04,8.2794,7.7728,1.843,1.4785,43.55
14789,463.785,460.67,31.68,103.27,8.2794,7.772,1.8,1.4778,43.55
15110,460.71,458.05,31.68,102.72,8.2794,7.7725,1.812,1.48,43.55
15592,458.05,459.28,31.68,102.06,8.2796,7.7705,1.827,1.4796,43.55
15916,461.17,462.28,31.68,101.53,8.2796,7.77,1.821,1.4769,43.55
15954,462.28,466.62,31.65,101.73,8.2795,7.7693,1.831,1.4735,43.55
15982.5,468.125,470.355,31.63,102.95,8.2794,7.77,1.832,1.4685,43.55
16011,473.97,474.09,31.6,102.1,8.2796,7.7712,1.833,1.4623,43.55
16377,474.09,474.18,31.55,102.19,8.2797,7.7735,1.832,1.4545,43.55
15851,501.66,487.61,30.6,103.09,8.2799,7.7775,1.8405,1.4518,43.55
16245,480.67,476.79,30.8,103.77,8.2798,7.778,1.856,1.4518,43.55
16107,476.79,472.81,31.75,105.19,8.2797,7.7785,1.84,1.4571,43.55
16309,483.41,485.52,30.85,105.17,8.2794,7.7783,1.831,1.4505,43.55
17022,490.03,498.23,30.83,105.28,8.2794,7.7785,1.819,1.4568,43.55
16573,498.23,496.7,30.83,106.09,8.2795,7.7785,1.8225,1.457,43.6
16617,496.7,498.6,30.8,105.76,8.2796,7.7787,1.835,1.455,43.6
17298,500,504.25,30.8,106.09,8.2798,7.7788,1.814,1.4495,43.55
17658,507.485,511.69,30.83,105.86,8.2797,7.7789,1.805,1.4497,43.55
18053,514.97,519.13,30.86,105.675,8.2795,7.77895,1.7996,1.44995,43.575
17903,519.13,512.68,30.89,105.49,8.2793,7.779,1.7942,1.4502,43.6
17470,512.68,517.88,30.85,105.39,8.2797,7.7798,1.793,1.4527,43.6
17177,521.63,528.17,30.85,105.45,8.2794,7.7795,1.7785,1.4484,43.6
17034,524.47,527.685,30.85,104.96,8.2795,7.7792,1.78,1.442,43.6
16972,527.31,527.2,30.85,105.52,8.2789,7.7795,1.768,1.44,43.62
17038.5,520.42,514.72,30.85,105.87,8.2786,7.78,1.78,1.4389,43.59
17105,514.72,515.14,30.85,105.85,8.2782,7.7805,1.781,1.4379,43.65
17081,512.38,506.25,30.83,104.91,8.2783,7.7805,1.78,1.435,43.63
16734,500.945,498.6,30.75,107.15,8.2781,7.78,1.79,1.4495,43.65
16388,489.51,490.95,30.75,107.33,8.2777,7.781,1.802,1.4517,43.65
16522,493.9,499.39,31.75,107.67,8.2774,7.7807,1.795,1.4468,43.62
18361,540.66,537.9,30.65,109.11,8.2788,7.781,1.77,1.4443,43.65
18604,537.61,536.21,30.65,108.74,8.2788,7.782,1.77,1.45,43.58
18083,537.25,537.72,30.63,108.99,8.2788,7.7814,1.767,1.4515,43.65
17819,536.89,539.23,30.72,108.65,8.2779,7.78,1.769,1.4547,43.65
17921,539.23,536.35,30.75,108.75,8.2777,7.781,1.783,1.4585,43.64
18112,536.35,539.37,30.72,109.38,8.2777,7.7814,1.775,1.452,43.75
17979,539.84,547.48,30.72,110.27,8.2772,7.7815,1.777,1.4522,43.68
17625,544.46,547.735,30.765,110.88,8.2772,7.7808,1.777,1.4512,43.68
17700,549.08,547.99,30.7825,110.96,8.27725,7.78165,1.781,1.45535,43.665
17489,547.99,548.06,30.8,111.04,8.2773,7.7825,1.785,1.4595,43.65
17833,548.06,556.42,30.8,111.11,8.278,7.7826,1.79,1.4651,43.68
17776,563.55,566.8,30.85,110.95,8.278,7.783,1.782,1.4587,43.65
17787,563.115,565.805,30.8,110.98,8.2786,7.783,1.774,1.4505,43.65
17660,562.68,564.81,30.76,109.88,8.2786,7.7833,1.769,1.4505,43.65
17953,570.3,574.44,30.75,107.1,8.2786,7.7824,1.769,1.447,43.63
18016,574.44,576.65,30.75,107.37,8.2787,7.7825,1.759,1.4543,43.65
18632,578.47,577.46,30.75,107.8,8.2789,7.7833,1.744,1.451,43.65
18632,582.5,578.27,30.8,107.74,8.2785,7.7835,1.747,1.4555,43.63
18283,568.45,561.53,30.75,106.2,8.2784,7.784,1.747,1.4527,43.63
18283,561.53,564.22,30.76,106.89,8.2786,7.7845,1.754,1.4592,43.65
18650,571.66,573.02,30.75,106.45,8.2787,7.7842,1.735,1.457,43.63
18280,569.1,563.975,30.75,106.27,8.2785,7.7848,1.738,1.4575,43.65
17595,566.54,554.93,30.75,105.32,8.2781,7.7842,1.749,1.4614,43.65
17222,556.04,557.14,30.74,104.85,8.278,7.7845,1.738,1.4632,43.64
17382,552.2,550.24,30.75,105.58,8.2778,7.7847,1.7402,1.468,43.65
17642,556.53,557.81,30.815,105.63,8.2777,7.7846,1.736,1.4724,43.58
17511,554.57,555.325,30.74,106.1,8.2785,7.7849,1.737,1.4728,43.65
17526,552.61,552.84,30.75,106.5,8.2786,7.7855,1.74,1.4703,43.63
18343,552.84,552.84,30.78,106.91,8.2783,7.7855,1.7395,1.4662,43.59
18314,552.84,540.57,30.75,106.77,8.2783,7.7858,1.729,1.472,43.65
